,FXCM Time,FXCM Bid,FXCM Ask,FxPro Time,FxPro bidopen,FxPro askopen
21,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.194,13174.82,13175.97
22,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.244,13175.07,13176.22
23,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.244,13175.07,13176.22
24,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.297,13174.57,13175.72
25,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.297,13174.57,13175.72
26,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.348,13174.57,13175.72
27,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.348,13174.57,13175.72
28,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.398,13174.32,13175.47
29,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.398,13174.32,13175.47
30,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.450,13174.57,13175.72
31,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.501,13173.82,13174.97
32,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.501,13173.82,13174.97
33,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.501,13173.82,13174.97
34,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.551,13173.82,13174.97
35,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.551,13173.82,13174.97
36,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.600,13174.07,13175.22
37,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.652,13174.07,13175.22
38,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.652,13174.07,13175.22
39,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.702,13174.32,13175.47
40,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.702,13174.32,13175.47
41,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.750,13174.32,13175.47
42,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.802,13174.32,13175.47
43,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.802,13174.32,13175.47
44,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.802,13174.32,13175.47
45,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.802,13174.32,13175.47
46,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.853,13174.32,13175.47
47,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.853,13174.32,13175.47
48,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:06.955,13174.32,13175.47
49,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.012,13174.07,13175.22
50,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.012,13174.07,13175.22
51,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.105,13174.32,13175.47
52,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.105,13174.32,13175.47
53,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.105,13174.32,13175.47
54,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.105,13174.32,13175.47
55,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.207,13174.32,13175.47
56,2022-04-26 18:32:05.987000,13169.74,13171.04,2022-04-26 21:32:07.257,13174.32,13175.47
57,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.308,13174.32,13175.47
58,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.308,13174.32,13175.47
59,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.408,13173.82,13174.97
60,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.408,13173.82,13174.97
61,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.408,13173.82,13174.97
62,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.497,13173.82,13174.97
63,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.497,13173.82,13174.97
64,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.549,13173.57,13174.72
65,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.549,13173.57,13174.72
66,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.630,13173.57,13174.72
67,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.630,13173.57,13174.72
68,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.678,13174.07,13175.22
69,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.726,13174.32,13175.47
70,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.726,13174.32,13175.47
71,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.792,13174.32,13175.47
72,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.792,13174.32,13175.47
73,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.792,13174.32,13175.47
74,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.844,13174.32,13175.47
75,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.893,13174.57,13175.72
76,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.893,13174.57,13175.72
77,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.893,13174.57,13175.72
78,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.893,13174.57,13175.72
79,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:07.893,13174.57,13175.72
80,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.015,13174.32,13175.47
81,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.015,13174.32,13175.47
82,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.015,13174.32,13175.47
83,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.076,13174.57,13175.72
84,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.076,13174.57,13175.72
85,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.128,13174.32,13175.47
86,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.180,13174.57,13175.72
87,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.180,13174.57,13175.72
88,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.243,13174.32,13175.47
89,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.243,13174.32,13175.47
90,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.321,13174.57,13175.72
91,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.321,13174.57,13175.72
92,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.371,13174.57,13175.72
93,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.371,13174.57,13175.72
94,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.474,13174.57,13175.72
95,2022-04-26 18:32:07.020000,13169.99,13171.29,2022-04-26 21:32:08.474,13174.57,13175.72
96,2022-04-26 18:32:08.006000,13172.74,13174.04,2022-04-26 21:32:08.555,13174.82,13175.97
97,2022-04-26 18:32:08.006000,13172.74,13174.04,2022-04-26 21:32:08.555,13174.82,13175.97
